,uri,nome,idLegislaturaInicial,idLegislaturaFinal,nomeCivil,siglaSexo,urlRedeSocial,urlWebsite,dataNascimento,dataFalecimento,ufNascimento,municipioNascimento
6322,https://dadosabertos.camara.leg.br/api/v2/deputados/135476,JORGE VI,52,52,JORGE VI LAMENHA LINS,M,[],[],1961-07-20,,AL,Maceió
6323,https://dadosabertos.camara.leg.br/api/v2/deputados/136226,ALEXANDRE MAIA,52,52,ALEXANDRE MAIA LEMOS,M,[],[],1960-02-28,,MG,Passos
6324,https://dadosabertos.camara.leg.br/api/v2/deputados/136377,FERNANDO ESTIMA,52,52,FERNANDO RICARDO GALBIATI ESTIMA,M,[],[],1978-01-13,,SP,São Paulo
6325,https://dadosabertos.camara.leg.br/api/v2/deputados/136811,Afonso Hamm,52,56,JOSÉ ALFONSO EBERT HAMM,M,"['depafonsohamm', ' afonsohamm']",[],1962-04-25,,RS,Hulha Negra
6326,https://dadosabertos.camara.leg.br/api/v2/deputados/137070,Vicentinho Júnior,55,56,VICENTE ALVES DE OLIVEIRA JUNIOR,M,[],[],1985-04-11,,GO,Goiânia
6327,https://dadosabertos.camara.leg.br/api/v2/deputados/137116,CLAUDIO RORATO,52,52,JOSE CLÁUDIO RORATO,M,[],[],1952-04-20,,PR,Foz do Iguaçu
6328,https://dadosabertos.camara.leg.br/api/v2/deputados/137578,FRED KOHLER,52,52,CARLOS FREDERICO KOHLER,M,[],[],1963-06-08,,RJ,Rio de Janeiro
6329,https://dadosabertos.camara.leg.br/api/v2/deputados/137759,VICENTE CHELOTTI,52,52,VICENTE CHELOTTI,M,[],[],1950-09-27,,,
6330,https://dadosabertos.camara.leg.br/api/v2/deputados/137853,WADSON RIBEIRO,54,55,WADSON NATHANIEL RIBEIRO,M,[],[],1976-08-26,,MG,Juiz de Fora
6331,https://dadosabertos.camara.leg.br/api/v2/deputados/137983,FRANCISCO ESCÓRCIO,52,54,FRANCISCO LUIZ ESCÓRCIO LIMA,M,[],[],1949-07-18,,MA,São Luís
6332,https://dadosabertos.camara.leg.br/api/v2/deputados/138512,IRINEU RODRIGUES,52,52,IRINEU RODRIGUES,M,[],[],1954-10-20,,RS,Uruguaiana
6334,https://dadosabertos.camara.leg.br/api/v2/deputados/139124,ACIVAL GOMES,48,48,ACIVAL GOMES SANTOS,M,[],[],1948-01-07,,SE,Estância
6335,https://dadosabertos.camara.leg.br/api/v2/deputados/139125,ADEMIR ANDRADE,47,48,Ademir Galvão Andrade,M,[],[],1950-07-19,,BA,Milagres
6337,https://dadosabertos.camara.leg.br/api/v2/deputados/139127,AFIF DOMINGOS,48,48,Guilherme Afif Domingos,M,[],[],1943-09-18,,SP,São Paulo
6338,https://dadosabertos.camara.leg.br/api/v2/deputados/139128,AGASSIZ ALMEIDA,46,48,Agassiz  de Amorim e Almeida,M,[],[],1935-09-25,,PB,Campina Grande
6343,https://dadosabertos.camara.leg.br/api/v2/deputados/139133,ALCENI GUERRA,47,53,ALCENI ANGELO GUERRA,M,[],[],1945-07-21,,RS,Soledade
6347,https://dadosabertos.camara.leg.br/api/v2/deputados/139137,ALOYSIO TEIXEIRA,47,48,Aloysio Maria Teixeira Filho,M,[],[],1944-09-01,,RJ,Rio de Janeiro
6350,https://dadosabertos.camara.leg.br/api/v2/deputados/139140,ALYSSON PAULINELLI,48,48,Alysson Paulinelli,M,[],[],1936-07-10,,MG,Bambuí
6351,https://dadosabertos.camara.leg.br/api/v2/deputados/139141,AMÍLCAR DE QUEIROZ,46,48,Amílcar Alves de Queiroz,M,[],[],1936-01-28,,AC,Rio Branco
6352,https://dadosabertos.camara.leg.br/api/v2/deputados/139142,AMILCAR MOREIRA,48,48,Amilcar Benassuly Moreira,M,[],[],1930-04-19,,PA,Cametá
6353,https://dadosabertos.camara.leg.br/api/v2/deputados/139143,ANNA MARIA RATTES,48,48,Anna Maria Martins Scorzelli Rattes,F,[],[],1939-06-16,,RJ,Rio de Janeiro
6356,https://dadosabertos.camara.leg.br/api/v2/deputados/139146,ANTERO DE BARROS,48,48,Antero Paes de Barros Neto,M,[],[],1953-01-03,,MT,Cuiabá
6359,https://dadosabertos.camara.leg.br/api/v2/deputados/139149,ANTÔNIO GASPAR,48,48,Antônio Pinheiro Gaspar,M,[],[],1943-04-28,,MA,Viana
6361,https://dadosabertos.camara.leg.br/api/v2/deputados/139151,ANTÔNIO PEROSA,48,48,Antônio de Pádua Perosa,M,[],[],1943-03-14,,SP,Urupês
6366,https://dadosabertos.camara.leg.br/api/v2/deputados/139156,ARNOLD FIORAVANTE,48,48,Arnold Fioravante,M,[],[],1931-02-01,,SP,Piracicaba
6369,https://dadosabertos.camara.leg.br/api/v2/deputados/139159,BERNARDO CABRAL,43,48,José Bernardo Cabral,M,[],[],1932-03-27,,AM,Manaus
6370,https://dadosabertos.camara.leg.br/api/v2/deputados/139160,BETE MENDES,47,48,Elizabete Mendes de Oliveira,F,[],[],1949-05-11,,SP,Santos
6372,https://dadosabertos.camara.leg.br/api/v2/deputados/139162,BORGES DA SILVEIRA,46,48,Luiz Carlos Borges da Silveira,M,[],[],1940-04-21,,PR,Lapa
6377,https://dadosabertos.camara.leg.br/api/v2/deputados/139167,CARREL BENEVIDES,48,48,Carrel Ypiranga Benevides,M,[],[],1944-09-25,,AM,Manaus
6378,https://dadosabertos.camara.leg.br/api/v2/deputados/139168,CELSO DOURADO,48,48,Celso Loula Dourado,M,[],[],1932-06-10,,BA,Irecê
6380,https://dadosabertos.camara.leg.br/api/v2/deputados/139170,CHAGAS NETO,48,48,Manoel Francisco das Chagas Neto,M,[],[],1946-04-26,,CE,Sobral
6382,https://dadosabertos.camara.leg.br/api/v2/deputados/139172,CHICO HUMBERTO,48,48,Francisco Humberto de Freitas Azevedo,M,[],[],1946-01-29,,MG,Uberlândia
6383,https://dadosabertos.camara.leg.br/api/v2/deputados/139173,CLÁUDIO ÁVILA,48,48,Cláudio Ávila da Silva,M,[],[],1953-07-02,,SC,Florianópolis
6386,https://dadosabertos.camara.leg.br/api/v2/deputados/139176,DARCY DEITOS,48,48,Darcy Deitos,M,[],[],1944-05-20,,SC,Joaçaba
6389,https://dadosabertos.camara.leg.br/api/v2/deputados/139179,DEL BOSCO AMARAL,46,48,Joaquim Carlos del Bosco Amaral,M,[],[],1939-03-26,,SP,Santos
6395,https://dadosabertos.camara.leg.br/api/v2/deputados/139185,EDIVALDO HOLANDA,48,48,Edivaldo de Holanda Braga,M,[],[],1946-12-31,,PB,
6397,https://dadosabertos.camara.leg.br/api/v2/deputados/139187,EDMILSON VALENTIM,48,53,EDMILSON JOSE VALENTIM DOS SANTOS,M,[],[],1963-07-28,,RJ,Rio de Janeiro
6398,https://dadosabertos.camara.leg.br/api/v2/deputados/139188,EDUARDO BOMFIM,48,48,Eduardo Bomfim Gomes Ribeiro,M,[],[],1949-11-18,,AL,Maceió
6400,https://dadosabertos.camara.leg.br/api/v2/deputados/139190,ELIÉZER MOREIRA,48,48,Eliézer Moreira Filho,M,[],[],1935-03-09,,RJ,Rio de Janeiro
6401,https://dadosabertos.camara.leg.br/api/v2/deputados/139191,ENOC VIEIRA,47,48,Enoc Almeida Vieira,M,[],[],1938-01-07,,MA,Esperantinópolis
6402,https://dadosabertos.camara.leg.br/api/v2/deputados/139192,ÉRICO PEGORARO,48,48,Érico André Pegoraro,M,[],[],1947-04-28,,RS,Canguçu
6407,https://dadosabertos.camara.leg.br/api/v2/deputados/139197,FAUSTO FERNANDES,48,48,Fausto Fernandes,M,[],[],1942-11-07,,BA,Caculé
6408,https://dadosabertos.camara.leg.br/api/v2/deputados/139198,FELIPE CHEIDDE,47,48,FELIPE CHEIDDE,M,[],[],1936-09-29,,,
6412,https://dadosabertos.camara.leg.br/api/v2/deputados/139202,FERNANDO VELASCO,48,48,Fernando Nilson Velasco,M,[],[],1942-04-01,,PA,Belém
6416,https://dadosabertos.camara.leg.br/api/v2/deputados/139206,FRANCISCO BENJAMIM,46,48,Francisco Benjamim Fonseca de Carvalho,M,[],[],1938-04-11,,SE,Aracaju
6418,https://dadosabertos.camara.leg.br/api/v2/deputados/139208,FRANCISCO DIAS,47,48,Francisco Dias Alves,M,[],[],1936-01-20,,CE,Baturité
6419,https://dadosabertos.camara.leg.br/api/v2/deputados/139209,FRANCISCO JATAHY,48,48,Francisco José Chaves Jatahy,M,[],[],1942-05-27,,CE,Fortaleza
6420,https://dadosabertos.camara.leg.br/api/v2/deputados/139210,FRANCISCO KUSTER,48,48,Francisco de Assis Kuster,M,[],[],1943-10-31,,SC,São Joaquim
6422,https://dadosabertos.camara.leg.br/api/v2/deputados/139212,FRANCISCO ROSSI,46,53,FRANCISCO ROSSI DE ALMEIDA,M,[],[],1940-07-10,,SP,Caçapava
6423,https://dadosabertos.camara.leg.br/api/v2/deputados/139213,FRANCISCO SALES,47,48,Francisco de Sales Duarte Azevedo,M,[],[],1952-04-26,,RN,Grossos
6424,https://dadosabertos.camara.leg.br/api/v2/deputados/139214,FREITAS FILHO,48,48,Francisco Alves Freitas Filho,M,[],[],1948-05-14,,MA,Imperatriz
6426,https://dadosabertos.camara.leg.br/api/v2/deputados/139216,GABRIEL GUERREIRO,48,48,Manoel Gabriel Siqueira Guerreiro,M,[],[],1939-12-29,,PA,Oriximiná
6427,https://dadosabertos.camara.leg.br/api/v2/deputados/139217,GENÉSIO DE BARROS,46,48,Genésio Vieira de Barros,M,[],[],1941-09-02,,GO,Morrinhos
6428,https://dadosabertos.camara.leg.br/api/v2/deputados/139218,GEOVANI BORGES,47,48,Geovani Pinheiro Borges,M,[],[],1953-05-16,,AP,Mazagão
6429,https://dadosabertos.camara.leg.br/api/v2/deputados/139219,GERALDO BULHÕES,44,48,Geraldo Bulhões Barros,M,[],[],1938-02-19,,AL,Santana do Ipanema
6432,https://dadosabertos.camara.leg.br/api/v2/deputados/139222,GERALDO MACIEL,48,48,José Geraldo Maciel,M,[],[],1942-10-10,,,
6434,https://dadosabertos.camara.leg.br/api/v2/deputados/139224,GERSON MARCONDES,48,48,Gerson Marcondes Filho,M,[],[],1951-01-05,,SP,São Paulo
6436,https://dadosabertos.camara.leg.br/api/v2/deputados/139226,GIL CÉSAR,48,48,Gil César Moreira de Abreu,M,[],[],1931-08-02,,MG,Juiz de Fora
6438,https://dadosabertos.camara.leg.br/api/v2/deputados/139228,GUMERCINDO MILHOMEM,48,48,Gumercindo de Souza Milhomem Neto,M,[],[],1949-11-27,,MA,Imperatriz
6439,https://dadosabertos.camara.leg.br/api/v2/deputados/139229,GUSTAVO DE FARIA,47,48,Paulo Gustavo Coutinho de Faria,M,[],[],1937-02-15,,RJ,Rio de Janeiro
6440,https://dadosabertos.camara.leg.br/api/v2/deputados/139230,HARLAN GADELHA,48,48,Harlan de Albuquerque Gadelha Filho,M,[],[],1953-01-10,,PE,Goiana
6441,https://dadosabertos.camara.leg.br/api/v2/deputados/139231,HÉLIO DUQUE,46,48,Hélio Moacyr de Sousa Duque,M,[],[],1942-05-30,,BA,Andaraí
6444,https://dadosabertos.camara.leg.br/api/v2/deputados/139234,HERMES ZANETI,47,48,HERMES ZANETI,M,[],[],1943-09-03,,RS,Veranópolis
6447,https://dadosabertos.camara.leg.br/api/v2/deputados/139237,IRAJÁ RODRIGUES,47,48,Irajá Andara Rodrigues,M,[],[],1936-03-17,,RS,Pelotas
6448,https://dadosabertos.camara.leg.br/api/v2/deputados/139238,ISMAEL WANDERLEY,48,48,Ismael Wanderley Gomes Filho,M,[],[],1942-03-21,,PB,João Pessoa
6451,https://dadosabertos.camara.leg.br/api/v2/deputados/139241,IVO LECH,48,48,Ivo da Silva Lech,M,[],[],1948-05-19,,RS,Canoas
6452,https://dadosabertos.camara.leg.br/api/v2/deputados/139242,IVO VANDERLINDE,47,48,Ivo Vanderlinde,M,[],[],1942-12-19,,SC,Braço do Norte
6453,https://dadosabertos.camara.leg.br/api/v2/deputados/139243,JACY SCANAGATTA,48,48,Jacy Miguel Scanagatta,M,[],[],1934-09-27,,RS,Erechim
6454,https://dadosabertos.camara.leg.br/api/v2/deputados/139244,JALLES FONTOURA,48,48,Jalles Fontoura de Siqueira,M,[],[],1950-09-08,,MG,Uberaba
6455,https://dadosabertos.camara.leg.br/api/v2/deputados/139245,JAYME PALIARIN,48,48,Jayme Paliarin,M,[],[],1932-03-12,,SP,Espírito Santo do Pinhal
6458,https://dadosabertos.camara.leg.br/api/v2/deputados/139248,JOACI GÓES,48,48,Joaci Fonseca de Góes,M,[],[],1938-08-25,,BA,Ipirá
6459,https://dadosabertos.camara.leg.br/api/v2/deputados/139249,JOÃO AGRIPINO,48,48,João Agripino de Vasconcelos Maia,M,[],[],1940-10-22,,PB,João Pessoa
6461,https://dadosabertos.camara.leg.br/api/v2/deputados/139251,JOÃO DA MATA,48,48,João da Mata de Souza,M,[],[],1941-02-08,,PB,Pombal
6464,https://dadosabertos.camara.leg.br/api/v2/deputados/139254,JOAQUIM BEVILACQUA,45,48,Joaquim Vicente Ferreira Bevilacqua,M,[],[],1944-03-27,,SP,São José dos Campos
6465,https://dadosabertos.camara.leg.br/api/v2/deputados/139255,JOAQUIM HAICKEL,48,48,Joaquim Elias Nagib Pinto Haickel,M,[],[],1959-12-13,,MA,São Luís
6467,https://dadosabertos.camara.leg.br/api/v2/deputados/139257,JORGE HAGE,48,48,Jorge Hage Sobrinho,M,[],[],1938-05-05,,BA,Itabuna
6470,https://dadosabertos.camara.leg.br/api/v2/deputados/139260,JORGE VIANNA,46,48,Jorge Vianna Dias da Silva,M,[],[],1938-12-09,,BA,Ilhéus
6472,https://dadosabertos.camara.leg.br/api/v2/deputados/139262,JOSÉ CARLOS GRECCO,48,48,José Carlos Grecco,M,[],[],1949-03-05,,SP,Mauá
6473,https://dadosabertos.camara.leg.br/api/v2/deputados/139263,JOSÉ DA CONCEIÇÃO,48,48,José da Conceição Santos,M,[],[],1943-12-08,,MG,Montes Claros
6475,https://dadosabertos.camara.leg.br/api/v2/deputados/139265,JOSÉ FERNANDES,46,48,José de Oliveira Fernandes,M,[],[],1943-12-01,,AM,Careiro
6477,https://dadosabertos.camara.leg.br/api/v2/deputados/139267,JOSÉ GUEDES,48,48,José Alves Vieira Guedes,M,[],[],1954-11-02,,GO,Itacajá
6481,https://dadosabertos.camara.leg.br/api/v2/deputados/139271,JOSÉ MENDONÇA DE MORAIS,47,48,José Mendonça de Morais,M,[],[],1931-06-30,,MG,Tiros
6482,https://dadosabertos.camara.leg.br/api/v2/deputados/139272,JOSÉ QUEIROZ,48,48,José Queiroz da Costa,M,[],[],1936-07-14,,SE,Itabaiana
6484,https://dadosabertos.camara.leg.br/api/v2/deputados/139274,JOSÉ TEIXEIRA,48,48,José de Sousa Teixeira,M,[],[],1940-11-05,,PI,Teresina
6485,https://dadosabertos.camara.leg.br/api/v2/deputados/139275,JOSÉ TINOCO,48,48,José Tinoco Machado de Albuquerque,M,[],[],1937-12-23,,PE,Recife
6487,https://dadosabertos.camara.leg.br/api/v2/deputados/139277,JOSÉ YUNES,48,48,José Yunes,M,[],[],1936-08-23,,SP,São Paulo
6488,https://dadosabertos.camara.leg.br/api/v2/deputados/139278,JOVANNI MASINI,48,48,Jovanni Pedro Masini,M,[],[],1930-06-26,,SP,Campinas
6490,https://dadosabertos.camara.leg.br/api/v2/deputados/139281,JULIO COSTAMILAN,46,48,Julio Costamilan,M,[],[],1934-07-01,,RS,Caxias do Sul
6492,https://dadosabertos.camara.leg.br/api/v2/deputados/139283,LÉLIO SOUZA,47,48,Lélio Miguel Antunes de Souza,M,[],[],1937-09-29,,RS,Rosário do Sul
6493,https://dadosabertos.camara.leg.br/api/v2/deputados/139284,LEVY DIAS,46,48,LEVY DIAS,M,[],[],1938-05-30,,MS,Aquidauana
6494,https://dadosabertos.camara.leg.br/api/v2/deputados/139285,Lídice da Mata,48,56,LÍDICE DA MATA E SOUZA,F,[],[],1956-03-12,,BA,Cachoeira
6495,https://dadosabertos.camara.leg.br/api/v2/deputados/139286,LÚCIO ALCÂNTARA,47,48,Lúcio Gonçalo de Alcântara,M,[],[],1943-05-16,,CE,Fortaleza
6496,https://dadosabertos.camara.leg.br/api/v2/deputados/139287,LUIZ ALBERTO RODRIGUES,48,48,Luiz Alberto Rodrigues,M,[],[],1950-07-26,,GO,Morrinhos
6497,https://dadosabertos.camara.leg.br/api/v2/deputados/139288,LUIZ FREIRE,48,48,Luiz de Barros Freire Neto,M,[],[],1957-02-12,,PE,Recife
6498,https://dadosabertos.camara.leg.br/api/v2/deputados/139289,LUIZ INÁCIO LULA DA SILVA,48,48,Luiz Inácio Lula da Silva,M,[],[],1945-10-06,,PE,Garanhuns
6500,https://dadosabertos.camara.leg.br/api/v2/deputados/139291,LUIZ MARQUES,48,48,Luiz Gonzaga Nogueira Marques,M,[],[],1937-07-07,,CE,Tauá
6502,https://dadosabertos.camara.leg.br/api/v2/deputados/139293,MARCELO CORDEIRO,46,48,Marcelo Ribeiro Cordeiro,M,[],[],1946-04-17,,BA,Salvador
6504,https://dadosabertos.camara.leg.br/api/v2/deputados/139295,MÁRCIO BRAGA,47,48,Márcio Baroukel de Souza Braga,M,[],[],1936-05-14,,RJ,Rio de Janeiro
6505,https://dadosabertos.camara.leg.br/api/v2/deputados/139296,MARCO ANTONIO CAMPANELLA,48,48,Marco Antonio Tofetti Campanella,M,[],[],1957-04-09,,SP,Batatais
6506,https://dadosabertos.camara.leg.br/api/v2/deputados/139297,MARCOS QUEIROZ,48,48,Marcos Perez Queiroz,M,[],[],1946-08-15,,PE,Recife
6507,https://dadosabertos.camara.leg.br/api/v2/deputados/139298,MARIA LÚCIA,43,48,Maria Lúcia Mello de Araújo,F,[],[],1935-04-17,,PB,João Pessoa
6508,https://dadosabertos.camara.leg.br/api/v2/deputados/139299,MÁRIO BOUCHARDET,48,48,Mário Bouchardet Senior,M,[],[],1937-07-16,,MG,Visconde do Rio Branco
6509,https://dadosabertos.camara.leg.br/api/v2/deputados/139300,MARLUCE PINTO,48,48,Maria Marluce Moreira Pinto,F,[],[],1938-06-03,,CE,Jaguaruana
6511,https://dadosabertos.camara.leg.br/api/v2/deputados/139302,MAURÍCIO NASSER,48,48,Maurício Miguel Nasser Abrão,M,[],[],1952-11-15,,SP,Andradina
6512,https://dadosabertos.camara.leg.br/api/v2/deputados/139303,MAURÍCIO PÁDUA,48,48,Maurício Pádua Souza,M,[],[],1944-01-10,,MG,Lavras
6513,https://dadosabertos.camara.leg.br/api/v2/deputados/139304,MAURO CAMPOS,48,48,Mauro Fernando Orofino Campos,M,[],[],1939-09-27,,RJ,Rio de Janeiro
6516,https://dadosabertos.camara.leg.br/api/v2/deputados/139307,MILTON LIMA,48,48,Milton de Lima Filho,M,[],[],1934-06-23,,MG,Araguari
6518,https://dadosabertos.camara.leg.br/api/v2/deputados/139309,MIRALDO GOMES,48,48,João Miraldo dos Santos Gomes,M,[],[],1944-03-11,,BA,Santo Estevão
6519,https://dadosabertos.camara.leg.br/api/v2/deputados/139310,MOEMA SÃO THIAGO,48,48,Moema Correia São Thiago,F,[],[],1948-04-03,,MG,Formiga
6520,https://dadosabertos.camara.leg.br/api/v2/deputados/139311,MOISES AVELINO,48,53,MOISÉS NOGUEIRA AVELINO,M,[],[],1940-05-20,,PI,Santa Filomena
6522,https://dadosabertos.camara.leg.br/api/v2/deputados/139313,MOZARILDO CAVALCANTI,47,48,Francisco Mozarildo de Melo Cavalcanti,M,[],[],1944-06-11,,RR,Boa Vista
6523,https://dadosabertos.camara.leg.br/api/v2/deputados/139314,MURILO LEITE,48,48,Arnaldo Murilo Nogueira Leite,M,[],[],1944-12-03,,SE,Aracaju
6525,https://dadosabertos.camara.leg.br/api/v2/deputados/139316,NELSON AGUIAR,47,48,Nelson Alves Aguiar,M,[],[],1940-05-05,,BA,Brumado
6526,https://dadosabertos.camara.leg.br/api/v2/deputados/139317,NELSON SABRÁ,48,48,Nelson Aristeu Caminada Sabrá,M,[],[],1948-04-16,,RJ,Petrópolis
6527,https://dadosabertos.camara.leg.br/api/v2/deputados/139319,NILSO SGUAREZI,48,48,Nilso Romeu Sguarezi,M,[],[],1940-10-28,,RS,Lagoa Vermelha
6528,https://dadosabertos.camara.leg.br/api/v2/deputados/139320,NION ALBERNAZ,48,48,Nion Albernaz,M,[],[],1930-04-15,,GO,Goiás
6529,https://dadosabertos.camara.leg.br/api/v2/deputados/139321,NOEL DE CARVALHO,48,48,Noel de Carvalho Neto,M,[],[],1943-03-05,,RJ,Resende
6531,https://dadosabertos.camara.leg.br/api/v2/deputados/139323,OLÍVIO DUTRA,48,48,Olívio de Oliveira Dutra,M,[],[],1941-06-10,,RS,São Luiz Gonzaga
6533,https://dadosabertos.camara.leg.br/api/v2/deputados/139325,ONOFRE CORRÊA,48,48,Onofre Rodrigues Corrêa,M,[],[],1949-09-28,,MG,Raul Soares
6534,https://dadosabertos.camara.leg.br/api/v2/deputados/139326,OSCAR CORRÊA,47,48,Oscar Dias Corrêa Júnior,M,[],[],1949-08-14,,MG,Belo Horizonte
6535,https://dadosabertos.camara.leg.br/api/v2/deputados/139327,OSMUNDO REBOUÇAS,48,48,Osmundo Evangelista Rebouças,M,[],[],1942-10-16,,CE,
6536,https://dadosabertos.camara.leg.br/api/v2/deputados/139328,OSVALDO MACEDO,46,48,Osvaldo Evangelista de Macedo,M,[],[],1941-08-25,,PR,Sertanópolis
6538,https://dadosabertos.camara.leg.br/api/v2/deputados/139330,PAULO ALMADA,48,48,Paulo Marcos Almada de Abreu,M,[],[],1944-05-12,,ES,Dores do Rio Preto
6544,https://dadosabertos.camara.leg.br/api/v2/deputados/139336,PAULO ROBERTO,48,48,Paulo Roberto de Souza Matos,M,[],[],1944-07-17,,PA,Santarém
6546,https://dadosabertos.camara.leg.br/api/v2/deputados/139338,PAULO SIDNEI,48,48,Paulo Sidnei Antunes,M,[],[],1947-05-04,,GO,Inhumas
6547,https://dadosabertos.camara.leg.br/api/v2/deputados/139339,PAULO ZARZUR,47,48,Paulo Zarzur,M,[],[],1941-11-28,,SP,São Paulo
6548,https://dadosabertos.camara.leg.br/api/v2/deputados/139340,PEDRO CEOLIN,47,48,Pedro Ceolin Sobrinho,M,[],[],1932-05-28,,ES,Colatina
6549,https://dadosabertos.camara.leg.br/api/v2/deputados/139341,PERCIVAL MUNIZ,48,48,Percival Santos Muniz,M,[],[],1956-03-11,,MT,Guiratinga
6553,https://dadosabertos.camara.leg.br/api/v2/deputados/139345,RAUL FERRAZ,47,48,Raul Carlos Andrade Ferraz,M,[],[],1935-10-13,,BA,Vitória da Conquista
6554,https://dadosabertos.camara.leg.br/api/v2/deputados/139346,RENAN CALHEIROS,47,48,José Renan Vasconcelos Calheiros,M,[],[],1955-09-16,,AL,Murici
6557,https://dadosabertos.camara.leg.br/api/v2/deputados/139349,ROBERTO AUGUSTO,48,48,Roberto Augusto Lopes,M,[],[],1931-05-21,,MT,Três Lagoas
6558,https://dadosabertos.camara.leg.br/api/v2/deputados/139350,ROBERTO D'AVILA,48,48,Roberto Ferraretto D'avila,M,[],[],1949-02-13,,SP,São Paulo
6559,https://dadosabertos.camara.leg.br/api/v2/deputados/139351,ROBERTO VITAL,48,48,ROBERTO VITAL FERREIRA,M,[],[],1949-11-07,,MG,Ituiutaba
6560,https://dadosabertos.camara.leg.br/api/v2/deputados/139352,ROBSON MARINHO,48,48,Robson Riedel Marinho,M,[],[],1950-01-07,,MG,Belo Horizonte
6561,https://dadosabertos.camara.leg.br/api/v2/deputados/139353,RONALDO CARVALHO,48,48,Ronaldo de Azevedo Carvalho,M,[],[],1942-07-25,,MG,Santa Rita do Sapucaí
6562,https://dadosabertos.camara.leg.br/api/v2/deputados/139354,RONARO CORRÊA,48,48,Ronaro Machado Corrêa,M,[],[],1943-01-06,,MG,Rio Casca
6564,https://dadosabertos.camara.leg.br/api/v2/deputados/139356,ROSÁRIO CONGRO NETO,47,48,Rosário Congro Neto,M,[],[],1951-10-28,,SP,Cafelândia
6565,https://dadosabertos.camara.leg.br/api/v2/deputados/139357,ROSPIDE NETTO,48,48,Rodolfo Rospide Netto,M,[],[],1938-11-26,,RS,Iraí
6566,https://dadosabertos.camara.leg.br/api/v2/deputados/139358,RUBEM BRANQUINHO,48,48,Rubem Soares Branquinho,M,[],[],1944-06-15,,MG,Carmo do Paranaíba
6567,https://dadosabertos.camara.leg.br/api/v2/deputados/139359,RUBEN FIGUEIRÓ,46,48,Ruben Figueiró de Oliveira,M,[],[],1931-10-03,,MS,Rio Brilhante
6568,https://dadosabertos.camara.leg.br/api/v2/deputados/139360,RUY NEDEL,48,48,Ruy Germano Nedel,M,[],[],1937-06-05,,RS,Cerro Largo
6569,https://dadosabertos.camara.leg.br/api/v2/deputados/139361,SADIE HAUACHE,48,48,Sadie Rodrigues Hauache,F,[],[],1932-02-01,,AM,Itacoatiara
6572,https://dadosabertos.camara.leg.br/api/v2/deputados/139364,SÉRGIO MOREIRA,47,48,Júlio Sérgio de Maya Pedrosa Moreira,M,[],[],1960-07-31,,AL,Capela
6573,https://dadosabertos.camara.leg.br/api/v2/deputados/139365,SÉRGIO WERNECK,48,48,Sérgio Ladeira Furquim Werneck,M,[],[],1938-07-15,,MG,Belo Horizonte
6576,https://dadosabertos.camara.leg.br/api/v2/deputados/139368,STÉLIO DIAS,47,48,Stélio Dias,M,[],[],1939-05-08,,ES,Vitória
6577,https://dadosabertos.camara.leg.br/api/v2/deputados/139369,TADEU FRANÇA,48,48,José Tadeu Bento França,M,[],[],1946-04-21,,PR,Santa Fé
6579,https://dadosabertos.camara.leg.br/api/v2/deputados/139371,UBIRATAN SPINELLI,48,48,Ubiratan Francisco Vilela Spinelli,M,[],[],1938-05-29,,MT,Poxoréo
6580,https://dadosabertos.camara.leg.br/api/v2/deputados/139372,VALMIR CAMPELO,48,48,Antonio Valmir Campelo Bezerra,M,[],[],1944-10-22,,CE,Crateús
6583,https://dadosabertos.camara.leg.br/api/v2/deputados/139375,VICENTE BOGO,48,48,Vicente Joaquim Bogo,M,[],[],1957-04-05,,SC,Rio do Oeste
6586,https://dadosabertos.camara.leg.br/api/v2/deputados/139378,VILSON SOUZA,48,48,Vilson Luiz de Souza,M,[],[],1951-04-29,,SC,Luiz Alves
6588,https://dadosabertos.camara.leg.br/api/v2/deputados/139380,VINICIUS CANSANÇÃO,43,48,Vinícius Cansanção Filho,M,[],[],1935-08-22,,AL,Pilar
6591,https://dadosabertos.camara.leg.br/api/v2/deputados/139383,VÍTOR BUAIZ,48,48,Vítor Buaiz,M,[],[],1943-08-19,,ES,Vitória
